prev_filename,filename,cell_type,xmin,xmax,ymin,ymax
547_r07c04f114p01.png,547.png,R,32,93,329,388
547_r07c04f114p01.png,547.png,G,425,461,55,88
547_r07c04f114p01.png,547.png,R,155,198,470,510
547_r07c04f114p01.png,547.png,U,160,185,79,111
547_r07c04f114p01.png,547.png,G,430,476,1,33
547_r07c04f114p01.png,547.png,G,136,181,217,259
547_r07c04f114p01.png,547.png,G,384,426,101,139
547_r07c04f114p01.png,547.png,G,152,187,173,207
547_r07c04f114p01.png,547.png,G,282,320,352,388
547_r07c04f114p01.png,547.png,R,518,539,50,87
547_r07c04f114p01.png,547.png,R,117,153,489,525
547_r07c04f114p01.png,547.png,G,130,169,77,122
547_r07c04f114p01.png,547.png,G,503,540,161,204
547_r07c04f114p01.png,547.png,R,411,451,225,264
547_r07c04f114p01.png,547.png,R,411,441,190,219
547_r07c04f114p01.png,547.png,G,289,328,307,337
547_r07c04f114p01.png,547.png,G,96,134,446,482
547_r07c04f114p01.png,547.png,U,469,508,54,86
547_r07c04f114p01.png,547.png,R,313,349,199,232
547_r07c04f114p01.png,547.png,R,389,418,369,405
547_r07c04f114p01.png,547.png,U,354,391,156,195
547_r07c04f114p01.png,547.png,U,343,375,189,222
547_r07c04f114p01.png,547.png,G,138,181,44,81
547_r07c04f114p01.png,547.png,R,498,524,69,103
547_r07c04f114p01.png,547.png,U,71,115,499,540
547_r07c04f114p01.png,547.png,U,125,159,458,488
547_r07c04f114p01.png,547.png,R,265,308,42,78
547_r07c04f114p01.png,547.png,G,189,230,1,40
547_r07c04f114p01.png,547.png,R,95,132,345,382
547_r07c04f114p01.png,547.png,R,106,145,378,419
547_r07c04f114p01.png,547.png,U,119,160,73,108
547_r07c04f114p01.png,547.png,U,408,435,130,158
547_r07c04f114p01.png,547.png,U,1,22,222,265
547_r07c04f114p01.png,547.png,R,279,315,100,134
547_r07c04f114p01.png,547.png,G,335,375,124,158
547_r07c04f114p01.png,547.png,G,309,339,336,366
548_r07c04f115p01.png,548.png,U,328,357,196,226
548_r07c04f115p01.png,548.png,U,289,324,265,302
548_r07c04f115p01.png,548.png,G,406,449,185,223
548_r07c04f115p01.png,548.png,U,1,23,449,488
548_r07c04f115p01.png,548.png,G,108,149,266,308
548_r07c04f115p01.png,548.png,U,344,381,151,189
548_r07c04f115p01.png,548.png,U,371,403,183,214
548_r07c04f115p01.png,548.png,G,94,141,226,267
548_r07c04f115p01.png,548.png,R,80,122,272,307
548_r07c04f115p01.png,548.png,U,352,388,78,112
548_r07c04f115p01.png,548.png,U,310,358,54,100
548_r07c04f115p01.png,548.png,U,129,163,193,227
548_r07c04f115p01.png,548.png,U,55,90,510,534
548_r07c04f115p01.png,548.png,U,381,415,329,365
548_r07c04f115p01.png,548.png,U,30,74,31,76
548_r07c04f115p01.png,548.png,U,463,495,202,233
548_r07c04f115p01.png,548.png,R,1,44,310,353
548_r07c04f115p01.png,548.png,R,510,540,91,137
548_r07c04f115p01.png,548.png,R,312,341,98,124
548_r07c04f115p01.png,548.png,U,485,540,220,271
548_r07c04f115p01.png,548.png,R,170,215,200,247
548_r07c04f115p01.png,548.png,U,371,410,205,246
548_r07c04f115p01.png,548.png,U,263,304,224,267
548_r07c04f115p01.png,548.png,R,174,206,372,404
548_r07c04f115p01.png,548.png,U,408,459,245,293
548_r07c04f115p01.png,548.png,R,273,316,62,108
548_r07c04f115p01.png,548.png,U,139,170,221,250
548_r07c04f115p01.png,548.png,U,360,396,478,511
548_r07c04f115p01.png,548.png,G,1,39,210,260
548_r07c04f115p01.png,548.png,R,350,403,20,71
548_r07c04f115p01.png,548.png,R,402,431,155,186
548_r07c04f115p01.png,548.png,R,316,367,447,491
548_r07c04f115p01.png,548.png,R,351,381,318,351
548_r07c04f115p01.png,548.png,U,1,19,70,107
548_r07c04f115p01.png,548.png,U,319,347,170,198
548_r07c04f115p01.png,548.png,G,29,74,181,228
548_r07c04f115p01.png,548.png,R,17,47,1,32
548_r07c04f115p01.png,548.png,R,282,329,298,344
548_r07c04f115p01.png,548.png,R,379,412,1,24
548_r07c04f115p01.png,548.png,U,214,261,413,456
548_r07c04f115p01.png,548.png,R,317,364,494,535
548_r07c04f115p01.png,548.png,R,242,285,278,318
548_r07c04f115p01.png,548.png,R,1,31,36,66
548_r07c04f115p01.png,548.png,G,419,470,1,30
548_r07c04f115p01.png,548.png,R,311,341,208,243
548_r07c04f115p01.png,548.png,U,52,83,520,537
548_r07c04f115p01.png,548.png,U,1,30,171,206
548_r07c04f115p01.png,548.png,G,1,13,251,288
548_r07c04f115p01.png,548.png,U,512,532,155,175
548_r07c04f115p01.png,548.png,U,288,320,197,236
548_r07c04f115p01.png,548.png,R,344,379,1,26
548_r07c04f115p01.png,548.png,U,184,205,345,368
548_r07c04f115p01.png,548.png,G,30,66,496,532
548_r07c04f115p01.png,548.png,R,517,540,453,483
548_r07c04f115p01.png,548.png,U,321,360,291,334
548_r07c04f115p01.png,548.png,R,511,540,475,511
548_r07c04f115p01.png,548.png,U,314,354,441,477
548_r07c04f115p01.png,548.png,R,518,540,379,423
548_r07c04f115p01.png,548.png,R,248,313,339,374
549_r07c04f116p01.png,549.png,U,42,85,356,391
549_r07c04f116p01.png,549.png,G,1,40,450,487
549_r07c04f116p01.png,549.png,U,22,51,264,299
549_r07c04f116p01.png,549.png,U,520,537,59,86
549_r07c04f116p01.png,549.png,G,233,286,66,122
549_r07c04f116p01.png,549.png,G,376,432,31,87
549_r07c04f116p01.png,549.png,U,49,81,246,280
549_r07c04f116p01.png,549.png,G,408,442,1,11
549_r07c04f116p01.png,549.png,G,93,139,82,126
549_r07c04f116p01.png,549.png,U,49,87,321,353
549_r07c04f116p01.png,549.png,U,338,382,237,286
549_r07c04f116p01.png,549.png,U,1,23,76,116
549_r07c04f116p01.png,549.png,R,24,58,1,9
549_r07c04f116p01.png,549.png,G,172,208,275,312
549_r07c04f116p01.png,549.png,G,185,217,219,252
549_r07c04f116p01.png,549.png,G,218,251,232,266
549_r07c04f116p01.png,549.png,U,162,203,406,450
549_r07c04f116p01.png,549.png,U,112,137,311,334
549_r07c04f116p01.png,549.png,U,400,428,230,259
549_r07c04f116p01.png,549.png,U,275,309,266,298
549_r07c04f116p01.png,549.png,R,449,495,247,293
549_r07c04f116p01.png,549.png,U,213,242,203,239
549_r07c04f116p01.png,549.png,U,322,366,519,538
549_r07c04f116p01.png,549.png,U,122,158,325,359
549_r07c04f116p01.png,549.png,G,158,198,239,279
549_r07c04f116p01.png,549.png,R,23,58,224,260
549_r07c04f116p01.png,549.png,U,429,479,205,252
549_r07c04f116p01.png,549.png,G,371,414,1,30
549_r07c04f116p01.png,549.png,G,14,53,187,226
549_r07c04f116p01.png,549.png,G,503,540,147,182
549_r07c04f116p01.png,549.png,R,89,132,329,373
549_r07c04f116p01.png,549.png,G,215,250,278,313
549_r07c04f116p01.png,549.png,U,508,538,102,141
549_r07c04f116p01.png,549.png,U,511,540,449,482
549_r07c04f116p01.png,549.png,R,1,20,115,148
549_r07c04f116p01.png,549.png,R,405,440,176,218
549_r07c04f116p01.png,549.png,U,510,540,425,458
549_r07c04f116p01.png,549.png,G,51,84,187,221
549_r07c04f116p01.png,549.png,U,333,373,126,165
549_r07c04f116p01.png,549.png,R,213,252,338,374
549_r07c04f116p01.png,549.png,G,20,71,138,185
549_r07c04f116p01.png,549.png,R,310,345,109,138
549_r07c04f116p01.png,549.png,G,271,308,341,379
549_r07c04f116p01.png,549.png,U,498,526,48,73
549_r07c04f116p01.png,549.png,R,245,307,462,539
549_r07c04f116p01.png,549.png,R,130,169,285,326
549_r07c04f116p01.png,549.png,R,163,201,460,494
549_r07c04f116p01.png,549.png,R,130,170,172,211
549_r07c04f116p01.png,549.png,R,461,502,105,144
549_r07c04f116p01.png,549.png,G,531,540,249,286
549_r07c04f116p01.png,549.png,G,3,41,491,522
549_r07c04f116p01.png,549.png,R,434,459,167,194
549_r07c04f116p01.png,549.png,U,494,533,188,223
549_r07c04f116p01.png,549.png,R,70,92,353,381
549_r07c04f116p01.png,549.png,G,196,229,253,285
549_r07c04f116p01.png,549.png,U,520,539,80,111
549_r07c04f116p01.png,549.png,R,1,14,280,310
549_r07c04f116p01.png,549.png,U,306,337,238,270
549_r07c04f116p01.png,549.png,R,375,405,198,225
549_r07c04f116p01.png,549.png,G,525,539,220,250
549_r07c04f116p01.png,549.png,G,189,220,437,467
549_r07c04f116p01.png,549.png,U,525,540,1,24
549_r07c04f116p01.png,549.png,R,102,140,270,306
549_r07c04f116p01.png,549.png,U,436,473,139,171
549_r07c04f116p01.png,549.png,R,216,249,449,483
549_r07c04f116p01.png,549.png,U,96,126,56,83
549_r07c04f116p01.png,549.png,R,1,25,208,255
549_r07c04f116p01.png,549.png,R,387,422,150,184
549_r07c04f116p01.png,549.png,G,201,230,405,435
549_r07c04f116p01.png,549.png,G,275,312,20,75
549_r07c04f116p01.png,549.png,G,1,20,508,536
549_r07c04f116p01.png,549.png,U,391,428,201,233
549_r07c04f116p01.png,549.png,R,318,351,98,130
549_r07c04f116p01.png,549.png,U,1,20,253,284
54_r06c04f141p01.png,54.png,U,270,313,101,134
54_r06c04f141p01.png,54.png,U,77,106,175,202
54_r06c04f141p01.png,54.png,G,300,335,370,403
54_r06c04f141p01.png,54.png,U,246,285,421,460
54_r06c04f141p01.png,54.png,R,36,67,194,225
54_r06c04f141p01.png,54.png,R,5,37,243,285
54_r06c04f141p01.png,54.png,G,362,401,422,455
54_r06c04f141p01.png,54.png,G,88,122,458,495
54_r06c04f141p01.png,54.png,G,353,399,280,325
54_r06c04f141p01.png,54.png,G,424,460,387,419
54_r06c04f141p01.png,54.png,R,188,236,247,290
54_r06c04f141p01.png,54.png,G,390,428,480,513
54_r06c04f141p01.png,54.png,R,507,540,335,367
54_r06c04f141p01.png,54.png,G,249,301,381,422
54_r06c04f141p01.png,54.png,G,326,358,392,424
54_r06c04f141p01.png,54.png,R,326,365,58,99
54_r06c04f141p01.png,54.png,G,315,350,229,263
54_r06c04f141p01.png,54.png,G,313,357,261,299
54_r06c04f141p01.png,54.png,G,414,447,450,483
54_r06c04f141p01.png,54.png,R,53,86,169,203
54_r06c04f141p01.png,54.png,G,117,164,172,217
54_r06c04f141p01.png,54.png,G,43,78,241,274
54_r06c04f141p01.png,54.png,R,15,45,178,210
54_r06c04f141p01.png,54.png,U,2,35,399,432
54_r06c04f141p01.png,54.png,R,100,140,98,141
54_r06c04f141p01.png,54.png,G,448,481,438,478
54_r06c04f141p01.png,54.png,G,511,537,284,312
54_r06c04f141p01.png,54.png,G,455,485,400,431
54_r06c04f141p01.png,54.png,R,221,264,1,30
54_r06c04f141p01.png,54.png,R,51,83,214,244
54_r06c04f141p01.png,54.png,R,99,136,209,246
54_r06c04f141p01.png,54.png,U,247,300,154,197
54_r06c04f141p01.png,54.png,G,378,414,453,485
54_r06c04f141p01.png,54.png,G,2,9,374,407
54_r06c04f141p01.png,54.png,G,425,454,417,447
54_r06c04f141p01.png,54.png,U,222,255,372,402
54_r06c04f141p01.png,54.png,G,361,390,394,424
54_r06c04f141p01.png,54.png,G,423,462,1,11
54_r06c04f141p01.png,54.png,G,483,529,438,485
54_r06c04f141p01.png,54.png,G,480,512,261,295
54_r06c04f141p01.png,54.png,U,1,25,241,274
54_r06c04f141p01.png,54.png,G,204,250,402,444
54_r06c04f141p01.png,54.png,G,501,539,500,535
54_r06c04f141p01.png,54.png,R,71,111,407,440
54_r06c04f141p01.png,54.png,U,266,312,388,425
54_r06c04f141p01.png,54.png,R,2,34,201,235
54_r06c04f141p01.png,54.png,G,164,204,283,322
54_r06c04f141p01.png,54.png,R,464,508,343,388
54_r06c04f141p01.png,54.png,R,238,277,117,155
54_r06c04f141p01.png,54.png,R,74,105,191,225
54_r06c04f141p01.png,54.png,R,261,304,77,113
54_r06c04f141p01.png,54.png,R,293,324,405,433
54_r06c04f141p01.png,54.png,G,35,75,272,307
54_r06c04f141p01.png,54.png,R,260,308,194,238
54_r06c04f141p01.png,54.png,U,483,515,402,436
54_r06c04f141p01.png,54.png,G,1,47,291,336
54_r06c04f141p01.png,54.png,G,281,310,358,387
54_r06c04f141p01.png,54.png,G,417,452,166,205
54_r06c04f141p01.png,54.png,G,466,502,477,514
54_r06c04f141p01.png,54.png,G,445,481,407,438
54_r06c04f141p01.png,54.png,R,117,165,274,315
54_r06c04f141p01.png,54.png,R,1,13,335,370
54_r06c04f141p01.png,54.png,R,440,481,312,342
54_r06c04f141p01.png,54.png,R,282,313,446,490
550_r07c04f117p01.png,550.png,U,145,174,195,226
550_r07c04f117p01.png,550.png,U,450,481,438,469
550_r07c04f117p01.png,550.png,U,479,507,421,449
550_r07c04f117p01.png,550.png,U,451,483,406,434
550_r07c04f117p01.png,550.png,G,1,18,350,390
550_r07c04f117p01.png,550.png,U,74,108,183,219
550_r07c04f117p01.png,550.png,G,110,141,107,141
550_r07c04f117p01.png,550.png,G,478,514,190,230
550_r07c04f117p01.png,550.png,R,362,412,45,94
550_r07c04f117p01.png,550.png,G,328,365,323,360
550_r07c04f117p01.png,550.png,R,227,285,37,96
550_r07c04f117p01.png,550.png,U,195,228,172,208
550_r07c04f117p01.png,550.png,G,163,201,358,396
550_r07c04f117p01.png,550.png,G,350,397,133,176
550_r07c04f117p01.png,550.png,R,504,538,219,259
550_r07c04f117p01.png,550.png,G,479,508,445,474
550_r07c04f117p01.png,550.png,G,399,442,71,117
550_r07c04f117p01.png,550.png,G,57,101,394,433
550_r07c04f117p01.png,550.png,R,322,361,266,302
550_r07c04f117p01.png,550.png,G,364,405,471,505
550_r07c04f117p01.png,550.png,R,317,358,468,510
550_r07c04f117p01.png,550.png,R,228,292,160,230
550_r07c04f117p01.png,550.png,U,471,524,367,417
550_r07c04f117p01.png,550.png,R,516,539,178,217
550_r07c04f117p01.png,550.png,R,408,446,469,507
550_r07c04f117p01.png,550.png,G,66,116,60,118
550_r07c04f117p01.png,550.png,G,462,493,262,294
550_r07c04f117p01.png,550.png,R,405,453,5,49
550_r07c04f117p01.png,550.png,U,476,506,69,101
550_r07c04f117p01.png,550.png,R,436,477,2,39
550_r07c04f117p01.png,550.png,G,163,202,109,147
550_r07c04f117p01.png,550.png,U,466,495,243,266
550_r07c04f117p01.png,550.png,G,465,495,96,127
550_r07c04f117p01.png,550.png,U,197,228,133,166
550_r07c04f117p01.png,550.png,G,300,335,107,145
550_r07c04f117p01.png,550.png,U,422,468,509,538
550_r07c04f117p01.png,550.png,U,480,522,511,539
550_r07c04f117p01.png,550.png,U,360,398,500,533
550_r07c04f117p01.png,550.png,R,57,107,114,165
550_r07c04f117p01.png,550.png,U,320,346,235,263
550_r07c04f117p01.png,550.png,R,376,406,1,25
550_r07c04f117p01.png,550.png,G,499,538,284,327
550_r07c04f117p01.png,550.png,G,465,497,293,326
550_r07c04f117p01.png,550.png,R,59,91,432,460
550_r07c04f117p01.png,550.png,R,445,475,70,103
550_r07c04f117p01.png,550.png,G,258,289,462,498
550_r07c04f117p01.png,550.png,R,94,134,158,191
550_r07c04f117p01.png,550.png,R,425,467,271,315
550_r07c04f117p01.png,550.png,G,129,168,135,168
550_r07c04f117p01.png,550.png,G,308,354,37,78
550_r07c04f117p01.png,550.png,R,167,200,154,194
550_r07c04f117p01.png,550.png,U,441,478,514,538
550_r07c04f117p01.png,550.png,R,167,204,76,110
550_r07c04f117p01.png,550.png,G,230,261,418,445
550_r07c04f117p01.png,550.png,G,495,534,333,367
550_r07c04f117p01.png,550.png,G,308,342,300,332
550_r07c04f117p01.png,550.png,R,334,366,106,141
550_r07c04f117p01.png,550.png,G,1,28,311,353
550_r07c04f117p01.png,550.png,U,380,416,441,475
550_r07c04f117p01.png,550.png,U,515,539,158,193
550_r07c04f117p01.png,550.png,R,433,464,256,289
550_r07c04f117p01.png,550.png,G,500,536,461,499
550_r07c04f117p01.png,550.png,U,121,151,171,200
550_r07c04f117p01.png,550.png,G,1,21,307,394
550_r07c04f117p01.png,550.png,U,501,540,416,459
550_r07c04f117p01.png,550.png,R,399,483,1,46
550_r07c04f117p01.png,550.png,R,206,236,284,318
550_r07c04f117p01.png,550.png,G,466,498,59,94
551_r07c04f118p01.png,551.png,U,39,84,1,31
551_r07c04f118p01.png,551.png,U,1,25,226,258
551_r07c04f118p01.png,551.png,R,272,307,18,52
551_r07c04f118p01.png,551.png,G,1,23,110,156
551_r07c04f118p01.png,551.png,G,480,518,73,111
551_r07c04f118p01.png,551.png,U,101,132,186,217
551_r07c04f118p01.png,551.png,G,58,104,476,519
551_r07c04f118p01.png,551.png,U,237,271,239,270
551_r07c04f118p01.png,551.png,R,314,346,340,374
551_r07c04f118p01.png,551.png,G,314,374,263,317
551_r07c04f118p01.png,551.png,R,521,539,187,225
551_r07c04f118p01.png,551.png,G,98,142,442,485
551_r07c04f118p01.png,551.png,G,189,223,15,48
551_r07c04f118p01.png,551.png,U,234,277,495,537
551_r07c04f118p01.png,551.png,G,6,45,205,240
551_r07c04f118p01.png,551.png,G,455,511,114,169
551_r07c04f118p01.png,551.png,G,152,190,339,372
551_r07c04f118p01.png,551.png,R,278,324,45,89
551_r07c04f118p01.png,551.png,U,1,18,196,221
551_r07c04f118p01.png,551.png,R,227,273,268,312
551_r07c04f118p01.png,551.png,R,393,445,488,538
551_r07c04f118p01.png,551.png,R,295,331,307,341
551_r07c04f118p01.png,551.png,G,428,471,358,403
551_r07c04f118p01.png,551.png,G,158,222,424,490
551_r07c04f118p01.png,551.png,U,483,511,336,366
551_r07c04f118p01.png,551.png,U,8,59,490,539
551_r07c04f118p01.png,551.png,R,447,486,318,361
551_r07c04f118p01.png,551.png,U,407,436,298,326
551_r07c04f118p01.png,551.png,G,327,360,189,218
551_r07c04f118p01.png,551.png,G,470,530,385,436
551_r07c04f118p01.png,551.png,U,203,239,403,436
551_r07c04f118p01.png,551.png,R,134,168,468,501
551_r07c04f118p01.png,551.png,G,332,387,216,267
551_r07c04f118p01.png,551.png,R,256,302,3,33
551_r07c04f118p01.png,551.png,R,324,363,1,25
551_r07c04f118p01.png,551.png,G,153,187,174,208
551_r07c04f118p01.png,551.png,G,159,197,118,149
551_r07c04f118p01.png,551.png,R,189,232,210,259
551_r07c04f118p01.png,551.png,R,119,156,152,194
551_r07c04f118p01.png,551.png,R,155,186,402,432
551_r07c04f118p01.png,551.png,R,2,46,154,196
551_r07c04f118p01.png,551.png,G,501,539,148,186
551_r07c04f118p01.png,551.png,G,361,407,171,222
551_r07c04f118p01.png,551.png,R,386,425,247,283
551_r07c04f118p01.png,551.png,G,76,113,411,447
551_r07c04f118p01.png,551.png,G,1,28,365,403
551_r07c04f118p01.png,551.png,G,139,168,205,235
551_r07c04f118p01.png,551.png,G,1,34,15,67
551_r07c04f118p01.png,551.png,R,297,337,10,49
551_r07c04f118p01.png,551.png,R,340,373,361,394
551_r07c04f118p01.png,551.png,U,3,51,447,491
551_r07c04f118p01.png,551.png,G,126,168,1,8
551_r07c04f118p01.png,551.png,G,386,426,363,402
551_r07c04f118p01.png,551.png,G,511,539,361,396
551_r07c04f118p01.png,551.png,R,337,382,320,360
551_r07c04f118p01.png,551.png,U,483,518,15,53
551_r07c04f118p01.png,551.png,G,88,130,2,41
551_r07c04f118p01.png,551.png,R,175,211,491,533
551_r07c04f118p01.png,551.png,G,387,419,216,247
551_r07c04f118p01.png,551.png,G,174,214,144,178
551_r07c04f118p01.png,551.png,G,481,516,287,328
551_r07c04f118p01.png,551.png,R,432,459,296,328
551_r07c04f118p01.png,551.png,R,144,175,501,527
551_r07c04f118p01.png,551.png,R,371,403,340,372
551_r07c04f118p01.png,551.png,R,54,91,238,268
551_r07c04f118p01.png,551.png,G,486,536,230,285
551_r07c04f118p01.png,551.png,U,515,539,290,330
551_r07c04f118p01.png,551.png,R,163,208,49,95
551_r07c04f118p01.png,551.png,U,51,95,513,537
551_r07c04f118p01.png,551.png,G,58,95,434,467
552_r07c04f119p01.png,552.png,U,8,43,232,265
552_r07c04f119p01.png,552.png,U,430,461,508,536
552_r07c04f119p01.png,552.png,U,92,125,413,444
552_r07c04f119p01.png,552.png,G,440,490,232,288
552_r07c04f119p01.png,552.png,U,191,222,339,369
552_r07c04f119p01.png,552.png,U,133,164,382,411
552_r07c04f119p01.png,552.png,G,203,250,117,165
552_r07c04f119p01.png,552.png,G,1,12,344,372
552_r07c04f119p01.png,552.png,R,147,187,325,368
552_r07c04f119p01.png,552.png,U,356,409,471,527
552_r07c04f119p01.png,552.png,U,302,335,19,50
552_r07c04f119p01.png,552.png,U,459,509,469,516
552_r07c04f119p01.png,552.png,G,37,77,129,167
552_r07c04f119p01.png,552.png,U,471,520,421,470
552_r07c04f119p01.png,552.png,U,183,229,475,521
552_r07c04f119p01.png,552.png,U,475,521,8,54
552_r07c04f119p01.png,552.png,G,138,168,465,502
552_r07c04f119p01.png,552.png,G,406,452,267,312
552_r07c04f119p01.png,552.png,U,300,336,507,537
552_r07c04f119p01.png,552.png,U,84,125,135,179
552_r07c04f119p01.png,552.png,G,2,43,88,121
552_r07c04f119p01.png,552.png,U,154,189,450,480
552_r07c04f119p01.png,552.png,U,445,482,350,391
552_r07c04f119p01.png,552.png,G,491,527,239,278
552_r07c04f119p01.png,552.png,U,402,441,488,521
552_r07c04f119p01.png,552.png,R,94,136,59,99
552_r07c04f119p01.png,552.png,U,357,388,448,476
552_r07c04f119p01.png,552.png,R,114,158,498,538
552_r07c04f119p01.png,552.png,U,488,526,161,195
552_r07c04f119p01.png,552.png,R,44,83,238,276
552_r07c04f119p01.png,552.png,U,116,142,461,493
552_r07c04f119p01.png,552.png,U,388,428,519,539
552_r07c04f119p01.png,552.png,R,40,73,221,251
552_r07c04f119p01.png,552.png,R,160,211,361,409
552_r07c04f119p01.png,552.png,U,8,42,299,336
552_r07c04f119p01.png,552.png,U,157,186,421,449
552_r07c04f119p01.png,552.png,U,65,99,204,236
552_r07c04f119p01.png,552.png,G,72,113,432,473
552_r07c04f119p01.png,552.png,U,173,212,105,147
552_r07c04f119p01.png,552.png,U,35,69,277,312
552_r07c04f119p01.png,552.png,R,390,439,357,407
552_r07c04f119p01.png,552.png,R,57,86,466,495
552_r07c04f119p01.png,552.png,G,27,85,30,83
552_r07c04f119p01.png,552.png,U,296,345,467,500
552_r07c04f119p01.png,552.png,R,154,189,173,207
552_r07c04f119p01.png,552.png,G,465,519,194,245
552_r07c04f119p01.png,552.png,U,185,222,170,211
552_r07c04f119p01.png,552.png,G,269,305,491,526
552_r07c04f119p01.png,552.png,U,128,158,361,392
552_r07c04f119p01.png,552.png,U,500,536,45,81
552_r07c04f119p01.png,552.png,U,208,239,313,342
552_r07c04f119p01.png,552.png,U,498,533,451,484
552_r07c04f119p01.png,552.png,G,1,12,72,112
552_r07c04f119p01.png,552.png,R,123,170,118,167
552_r07c04f119p01.png,552.png,G,14,47,325,360
552_r07c04f119p01.png,552.png,G,18,57,192,228
552_r07c04f119p01.png,552.png,U,125,157,89,120
552_r07c04f119p01.png,552.png,U,523,539,158,193
552_r07c04f119p01.png,552.png,U,510,535,433,471
552_r07c04f119p01.png,552.png,R,519,538,500,538
552_r07c04f119p01.png,552.png,U,275,306,132,162
552_r07c04f119p01.png,552.png,R,163,193,144,175
552_r07c04f119p01.png,552.png,R,327,366,411,448
552_r07c04f119p01.png,552.png,U,118,150,401,436
552_r07c04f119p01.png,552.png,R,97,129,107,135
552_r07c04f119p01.png,552.png,R,47,85,161,193
552_r07c04f119p01.png,552.png,G,3,36,123,152
552_r07c04f119p01.png,552.png,R,70,109,89,122
552_r07c04f119p01.png,552.png,U,195,239,489,523
552_r07c04f119p01.png,552.png,U,122,155,432,466
552_r07c04f119p01.png,552.png,U,480,532,430,476
552_r07c04f119p01.png,552.png,R,250,308,16,66
552_r07c04f119p01.png,552.png,U,320,355,437,467
552_r07c04f119p01.png,552.png,U,483,531,486,536
553_r07c04f120p01.png,553.png,U,273,321,315,358
553_r07c04f120p01.png,553.png,U,244,271,305,333
553_r07c04f120p01.png,553.png,U,259,311,264,306
553_r07c04f120p01.png,553.png,R,64,109,68,114
553_r07c04f120p01.png,553.png,R,314,354,57,97
553_r07c04f120p01.png,553.png,G,153,190,149,186
553_r07c04f120p01.png,553.png,U,282,315,381,412
553_r07c04f120p01.png,553.png,G,184,216,524,537
553_r07c04f120p01.png,553.png,G,388,422,465,501
553_r07c04f120p01.png,553.png,G,319,351,93,125
553_r07c04f120p01.png,553.png,U,43,73,519,538
553_r07c04f120p01.png,553.png,R,83,121,297,332
553_r07c04f120p01.png,553.png,R,381,415,193,224
553_r07c04f120p01.png,553.png,R,138,172,389,421
553_r07c04f120p01.png,553.png,R,160,186,120,148
553_r07c04f120p01.png,553.png,R,125,163,191,229
553_r07c04f120p01.png,553.png,R,25,73,76,126
553_r07c04f120p01.png,553.png,G,268,309,56,101
553_r07c04f120p01.png,553.png,G,117,157,117,149
553_r07c04f120p01.png,553.png,R,291,332,524,538
553_r07c04f120p01.png,553.png,R,443,495,92,140
553_r07c04f120p01.png,553.png,R,218,248,518,538
553_r07c04f120p01.png,553.png,R,212,259,469,520
553_r07c04f120p01.png,553.png,G,494,533,8,44
553_r07c04f120p01.png,553.png,R,359,397,341,380
553_r07c04f120p01.png,553.png,R,182,237,279,326
553_r07c04f120p01.png,553.png,G,314,347,181,215
553_r07c04f120p01.png,553.png,G,501,535,189,222
553_r07c04f120p01.png,553.png,G,528,540,341,380
553_r07c04f120p01.png,553.png,G,155,190,269,304
553_r07c04f120p01.png,553.png,G,311,355,339,371
553_r07c04f120p01.png,553.png,R,212,253,105,146
553_r07c04f120p01.png,553.png,U,1,23,9,58
553_r07c04f120p01.png,553.png,G,304,330,369,404
553_r07c04f120p01.png,553.png,R,102,136,373,403
553_r07c04f120p01.png,553.png,G,7,43,226,263
553_r07c04f120p01.png,553.png,R,491,532,107,149
553_r07c04f120p01.png,553.png,R,217,269,173,217
553_r07c04f120p01.png,553.png,U,524,540,75,102
553_r07c04f120p01.png,553.png,R,492,535,2,7
553_r07c04f120p01.png,553.png,R,70,105,381,421
553_r07c04f120p01.png,553.png,G,160,187,443,471
553_r07c04f120p01.png,553.png,U,294,321,82,113
553_r07c04f120p01.png,553.png,G,329,365,344,374
553_r07c04f120p01.png,553.png,R,257,290,344,391
553_r07c04f120p01.png,553.png,R,48,82,315,346
553_r07c04f120p01.png,553.png,R,509,536,56,97
553_r07c04f120p01.png,553.png,U,346,368,263,284
553_r07c04f120p01.png,553.png,R,378,417,224,254
553_r07c04f120p01.png,553.png,U,468,502,312,344
553_r07c04f120p01.png,553.png,U,1,16,77,110
553_r07c04f120p01.png,553.png,R,444,479,507,535
554_r07c04f121p01.png,554.png,U,1,37,513,538
554_r07c04f121p01.png,554.png,G,1,40,396,442
554_r07c04f121p01.png,554.png,G,388,439,20,71
554_r07c04f121p01.png,554.png,U,403,457,469,520
554_r07c04f121p01.png,554.png,U,58,87,445,476
554_r07c04f121p01.png,554.png,G,269,302,386,419
554_r07c04f121p01.png,554.png,G,153,197,470,511
554_r07c04f121p01.png,554.png,R,68,111,332,377
554_r07c04f121p01.png,554.png,G,87,125,362,397
554_r07c04f121p01.png,554.png,U,5,53,437,480
554_r07c04f121p01.png,554.png,G,50,96,1,36
554_r07c04f121p01.png,554.png,R,174,215,324,376
554_r07c04f121p01.png,554.png,G,239,272,372,408
554_r07c04f121p01.png,554.png,R,27,71,479,527
554_r07c04f121p01.png,554.png,G,58,98,306,340
554_r07c04f121p01.png,554.png,R,411,439,1,22
554_r07c04f121p01.png,554.png,G,114,149,495,529
554_r07c04f121p01.png,554.png,R,44,97,391,439
554_r07c04f121p01.png,554.png,R,403,437,242,278
554_r07c04f121p01.png,554.png,G,484,537,289,341
